DirectorsOfFilmsStarringHugoWeaving
"{""name"":Tom Tykwer,""born"":1965}"
"{""name"":Lana Wachowski,""born"":1965}"
"{""name"":Andy Wachowski,""born"":1967}"
"{""name"":James Marshall,""born"":1967}"
"{""name"":Lana Wachowski,""born"":1965}"
"{""name"":Andy Wachowski,""born"":1967}"
"{""name"":Lana Wachowski,""born"":1965}"
"{""name"":Andy Wachowski,""born"":1967}"
"{""name"":Lana Wachowski,""born"":1965}"
"{""name"":Andy Wachowski,""born"":1967}"
